ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad1,refId,sfxVariationId,stamina,mp,category,heroPoint,pad2,
274700260,Loran Silver Beast 260,74700,260,2,0,[0|0],7470260,0,0,0,6,0,[0|0]
274700270,Loran Silver Beast 270,74700,270,2,0,[0|0],7470270,0,0,0,6,0,[0|0]
274700280,Loran Silver Beast 280,74700,280,2,0,[0|0],7470280,0,0,0,6,0,[0|0]
274700290,Loran Silver Beast 290,74700,290,2,0,[0|0],7470290,0,0,0,6,0,[0|0]
274700300,Loran Silver Beast 300,74700,300,2,0,[0|0],7470300,0,0,0,6,0,[0|0]
274700310,Loran Silver Beast 310,74700,310,2,0,[0|0],7470310,0,0,0,6,0,[0|0]
274700320,Loran Silver Beast 320,74700,320,2,0,[0|0],7470320,0,0,0,6,0,[0|0]
274700330,Loran Silver Beast 330,74700,330,2,0,[0|0],7470330,0,0,0,6,0,[0|0]
274700340,Loran Silver Beast 340,74700,340,2,0,[0|0],7470340,0,0,0,6,0,[0|0]
274700350,Loran Silver Beast 350,74700,350,2,0,[0|0],7470350,0,0,0,6,0,[0|0]
274700360,Loran Silver Beast 360,74700,360,2,0,[0|0],7470360,0,0,0,6,0,[0|0]
274700370,Loran Silver Beast 370,74700,370,2,0,[0|0],7470370,0,0,0,6,0,[0|0]
274700380,Loran Silver Beast 380,74700,380,2,0,[0|0],7470380,0,0,0,6,0,[0|0]
274700390,Loran Silver Beast 390,74700,390,2,0,[0|0],7470390,0,0,0,7,0,[0|0]
274700400,Loran Silver Beast 400,74700,400,2,0,[0|0],7470400,0,0,0,6,0,[0|0]
274700410,Loran Silver Beast 410,74700,410,2,0,[0|0],7470410,0,0,0,6,0,[0|0]
274700420,Loran Silver Beast 420,74700,420,2,1,[0|0],7470420,0,0,0,6,0,[0|0]
274700430,Loran Silver Beast 430,74700,430,2,0,[0|0],7470430,0,0,0,6,0,[0|0]
274700440,Loran Silver Beast 440,74700,440,2,0,[0|0],7470440,0,0,0,6,0,[0|0]
274700600,Loran Silver Beast 600,74700,600,2,0,[0|0],7470600,0,0,0,6,0,[0|0]
274800100,Parasite 100,74800,100,2,0,[0|0],7480100,0,0,0,6,0,[0|0]
274800110,Parasite 110,74800,110,2,0,[0|0],7480110,0,0,0,6,0,[0|0]
274900100,Mergo's Attendant 100,74900,100,2,0,[0|0],7490100,0,0,0,6,0,[0|0]
274900101,Mergo's Attendant 101,74900,101,2,0,[0|0],7490101,0,0,0,6,0,[0|0]
274900102,Mergo's Attendant 102,74900,102,2,0,[0|0],7490102,0,0,0,6,0,[0|0]
274900110,Mergo's Attendant 110,74900,110,2,0,[0|0],7490110,0,0,0,6,0,[0|0]
274900111,Mergo's Attendant 111,74900,111,2,0,[0|0],7490111,0,0,0,6,0,[0|0]
274900120,Mergo's Attendant 120,74900,120,2,0,[0|0],7490120,0,0,0,6,0,[0|0]
274900130,Mergo's Attendant 130,74900,130,2,0,[0|0],7490130,0,0,0,6,0,[0|0]
274900140,Mergo's Attendant 140,74900,140,2,0,[0|0],7490140,0,0,0,6,0,[0|0]
274900141,Mergo's Attendant 141,74900,141,2,0,[0|0],7490141,0,0,0,6,0,[0|0]
274900142,Mergo's Attendant 142,74900,142,2,0,[0|0],7490142,0,0,0,6,0,[0|0]
274900143,Mergo's Attendant 143,74900,143,2,0,[0|0],7490143,0,0,0,6,0,[0|0]
274900145,Mergo's Attendant 145,74900,145,2,0,[0|0],7490145,0,0,0,6,0,[0|0]
274900146,Mergo's Attendant 146,74900,146,2,0,[0|0],7490146,0,0,0,6,0,[0|0]
274900147,Mergo's Attendant 147,74900,147,2,0,[0|0],7490147,0,0,0,6,0,[0|0]
274900148,Mergo's Attendant 148,74900,148,2,0,[0|0],7490148,0,0,0,6,0,[0|0]
274900149,Mergo's Attendant 149,74900,149,2,0,[0|0],7490149,0,0,0,6,0,[0|0]
274900150,Mergo's Attendant 150,74900,150,2,0,[0|0],7490150,0,0,0,6,0,[0|0]
274900160,Mergo's Attendant 160,74900,160,2,0,[0|0],7490160,0,0,0,7,0,[0|0]
274900161,Mergo's Attendant 161,74900,161,2,0,[0|0],7490161,0,0,0,7,0,[0|0]
274900162,Mergo's Attendant 162,74900,162,2,0,[0|0],7490162,0,0,0,7,0,[0|0]
274900170,Mergo's Attendant 170,74900,170,2,0,[0|0],7490170,0,0,0,7,0,[0|0]
274900180,Mergo's Attendant 180,74900,180,2,0,[0|0],7490180,0,0,0,7,0,[0|0]
274900190,Mergo's Attendant 190,74900,190,2,0,[0|0],7490190,0,0,0,7,0,[0|0]
274900191,Mergo's Attendant 191,74900,191,2,0,[0|0],7490191,0,0,0,7,0,[0|0]
274900192,Mergo's Attendant 192,74900,192,2,0,[0|0],7490192,0,0,0,7,0,[0|0]
274900193,Mergo's Attendant 193,74900,193,2,0,[0|0],7490193,0,0,0,7,0,[0|0]
274900194,Mergo's Attendant 194,74900,194,2,0,[0|0],7490194,0,0,0,7,0,[0|0]
274900195,Mergo's Attendant 195,74900,195,2,0,[0|0],7490195,0,0,0,7,0,[0|0]
274900200,Mergo's Attendant 200,74900,200,2,1,[0|0],7490200,0,0,0,6,0,[0|0]
274900210,Mergo's Attendant 210,74900,210,2,1,[0|0],7490210,0,0,0,6,0,[0|0]
274900220,Mergo's Attendant 220,74900,220,2,1,[0|0],7490220,0,0,0,6,0,[0|0]
274900230,Mergo's Attendant 230,74900,230,2,0,[0|0],7490230,0,0,0,6,0,[0|0]
274900240,Mergo's Attendant 240,74900,240,2,0,[0|0],7490240,0,0,0,6,0,[0|0]
274900500,Mergo's Attendant 500,74900,500,2,0,[0|0],7490500,0,0,0,6,0,[0|0]
274900501,Mergo's Attendant 501,74900,501,2,0,[0|0],7490501,0,0,0,6,0,[0|0]
274900600,Mergo's Attendant 600,74900,600,2,0,[0|0],7490600,0,0,0,6,0,[0|0]
274900610,Mergo's Attendant 610,74900,610,2,0,[0|0],7490610,0,0,0,6,0,[0|0]
274900900,Mergo's Attendant 900,74900,900,2,0,[0|0],7490900,0,0,0,6,0,[0|0]
275000100,Mergo's Chief Attendant 100,75000,100,2,0,[0|0],7500100,0,0,0,6,0,[0|0]
275000110,Mergo's Chief Attendant 110,75000,110,2,0,[0|0],7500110,0,0,0,7,0,[0|0]
275000111,Mergo's Chief Attendant 111,75000,111,2,0,[0|0],7500111,0,0,0,7,0,[0|0]
275000120,Mergo's Chief Attendant 120,75000,120,2,0,[0|0],7500120,0,0,0,6,0,[0|0]
275000121,Mergo's Chief Attendant 121,75000,121,2,0,[0|0],7500121,0,0,0,7,0,[0|0]
275000130,Mergo's Chief Attendant 130,75000,130,2,0,[0|0],7500130,0,0,0,6,0,[0|0]
275000131,Mergo's Chief Attendant 131,75000,131,2,0,[0|0],7500131,0,0,0,6,0,[0|0]
275000135,Mergo's Chief Attendant 135,75000,135,2,0,[0|0],7500135,0,0,0,6,0,[0|0]
275000140,Mergo's Chief Attendant 140,75000,140,2,0,[0|0],7500140,0,0,0,6,0,[0|0]
275000141,Mergo's Chief Attendant 141,75000,141,2,0,[0|0],7500141,0,0,0,6,0,[0|0]
275000142,Mergo's Chief Attendant 142,75000,142,2,0,[0|0],7500142,0,0,0,6,0,[0|0]
275000145,Mergo's Chief Attendant 145,75000,145,2,0,[0|0],7500145,0,0,0,6,0,[0|0]
275000150,Mergo's Chief Attendant 150,75000,150,2,0,[0|0],7500150,0,0,0,7,0,[0|0]
275000151,Mergo's Chief Attendant 151,75000,151,2,0,[0|0],7500151,0,0,0,7,0,[0|0]
275000160,Mergo's Chief Attendant 160,75000,160,2,0,[0|0],7500160,0,0,0,7,0,[0|0]
275000180,Mergo's Chief Attendant 180,75000,180,2,1,[0|0],7500180,0,0,0,6,0,[0|0]
275000190,Mergo's Chief Attendant 190,75000,190,2,1,[0|0],7500190,0,0,0,6,0,[0|0]
275000200,Mergo's Chief Attendant 200,75000,200,2,1,[0|0],7500200,0,0,0,6,0,[0|0]
275300100,Martyr Logarius 100,75300,100,2,0,[0|0],7530100,0,0,0,6,0,[0|0]
275300101,Martyr Logarius 101,75300,101,2,0,[0|0],7530101,0,0,0,6,0,[0|0]
275300102,Martyr Logarius 102,75300,102,2,0,[0|0],7530102,0,0,0,6,0,[0|0]
275300110,Martyr Logarius 110,75300,110,2,0,[0|0],7530110,0,0,0,6,0,[0|0]
275300111,Martyr Logarius 111,75300,111,2,0,[0|0],7530111,0,0,0,6,0,[0|0]
275300112,Martyr Logarius 112,75300,112,2,0,[0|0],7530112,0,0,0,6,0,[0|0]
275300140,Martyr Logarius 140,75300,140,2,1,[0|0],7530140,0,0,0,6,0,[0|0]
275300150,Martyr Logarius 150,75300,150,2,1,[0|0],7530150,0,0,0,6,0,[0|0]
275300160,Martyr Logarius 160,75300,160,2,1,[0|0],7530160,0,0,0,6,0,[0|0]
275300170,Martyr Logarius 170,75300,170,2,1,[0|0],7530170,0,0,0,6,0,[0|0]
275300171,Martyr Logarius 171,75300,171,2,1,[0|0],7530171,0,0,0,6,0,[0|0]
275300172,Martyr Logarius 172,75300,172,2,1,[0|0],7530172,0,0,0,6,0,[0|0]
275300173,Martyr Logarius 173,75300,173,2,1,[0|0],7530173,0,0,0,6,0,[0|0]
275300174,Martyr Logarius 174,75300,174,2,1,[0|0],7530174,0,0,0,6,0,[0|0]
275300180,Martyr Logarius 180,75300,180,2,0,[0|0],7530180,0,0,0,6,0,[0|0]
275300181,Martyr Logarius 181,75300,181,2,1,[0|0],7530181,0,0,0,6,0,[0|0]
275300190,Martyr Logarius 190,75300,190,2,0,[0|0],7530190,0,0,0,6,0,[0|0]
275300200,Martyr Logarius 200,75300,200,2,0,[0|0],7530200,0,0,0,6,0,[0|0]
275300201,Martyr Logarius 201,75300,201,2,0,[0|0],7530201,0,0,0,6,0,[0|0]
275300210,Martyr Logarius 210,75300,210,2,0,[0|0],7530210,0,0,0,6,0,[0|0]
275300500,Martyr Logarius 500,75300,500,2,1,[0|0],7530500,0,0,0,6,0,[0|0]
275300501,Martyr Logarius 501,75300,501,2,1,[0|0],7530501,0,0,0,6,0,[0|0]
275300510,Martyr Logarius 510,75300,510,2,1,[0|0],7530510,0,0,0,6,0,[0|0]
275300511,Martyr Logarius 511,75300,511,2,1,[0|0],7530511,0,0,0,6,0,[0|0]
275300520,Martyr Logarius 520,75300,520,2,1,[0|0],7530520,0,0,0,6,0,[0|0]
275300521,Martyr Logarius 521,75300,521,2,1,[0|0],7530521,0,0,0,6,0,[0|0]
275300530,Martyr Logarius 530,75300,530,2,1,[0|0],7530530,0,0,0,6,0,[0|0]
275300531,Martyr Logarius 531,75300,531,2,1,[0|0],7530531,0,0,0,6,0,[0|0]
275300540,Martyr Logarius 540,75300,540,2,1,[0|0],7530540,0,0,0,6,0,[0|0]
275300550,Martyr Logarius 550,75300,550,2,0,[0|0],7530550,0,0,0,6,0,[0|0]
275300551,Martyr Logarius 551,75300,551,2,0,[0|0],7530551,0,0,0,6,0,[0|0]
275300560,Martyr Logarius 560,75300,560,2,0,[0|0],7530560,0,0,0,6,0,[0|0]
275300561,Martyr Logarius 561,75300,561,2,0,[0|0],7530561,0,0,0,6,0,[0|0]
275300570,Martyr Logarius 570,75300,570,2,0,[0|0],7530570,0,0,0,6,0,[0|0]
275300580,Martyr Logarius 580,75300,580,2,0,[0|0],7530580,0,0,0,6,0,[0|0]
275300590,Martyr Logarius 590,75300,590,2,1,[0|0],7530590,0,0,0,6,0,[0|0]
275400100,Cainhurst Knight 100,75400,100,2,0,[0|0],7540100,0,0,0,6,0,[0|0]
275400110,Cainhurst Knight 110,75400,110,2,0,[0|0],7540110,0,0,0,6,0,[0|0]
275400120,Cainhurst Knight 120,75400,120,2,0,[0|0],7540120,0,0,0,6,0,[0|0]
275400130,Cainhurst Knight 130,75400,130,2,0,[0|0],7540130,0,0,0,6,0,[0|0]
275400140,Cainhurst Knight 140,75400,140,2,0,[0|0],7540140,0,0,0,6,0,[0|0]
275400150,Cainhurst Knight 150,75400,150,2,0,[0|0],7540150,0,0,0,6,0,[0|0]
275400160,Cainhurst Knight 160,75400,160,2,0,[0|0],7540160,0,0,0,6,0,[0|0]
275400161,Cainhurst Knight 161,75400,161,2,0,[0|0],7540161,0,0,0,6,0,[0|0]
275400162,Cainhurst Knight 162,75400,162,2,0,[0|0],7540162,0,0,0,6,0,[0|0]
275400170,Cainhurst Knight 170,75400,170,2,0,[0|0],7540170,0,0,0,6,0,[0|0]
275400180,Cainhurst Knight 180,75400,180,2,0,[0|0],7540180,0,0,0,6,0,[0|0]
275400190,Cainhurst Knight 190,75400,190,2,1,[0|0],7540190,0,0,0,6,0,[0|0]
275400191,Cainhurst Knight 191,75400,191,2,1,[0|0],7540191,0,0,0,6,0,[0|0]
275400195,Cainhurst Knight 195,75400,195,2,1,[0|0],7540195,0,0,0,6,0,[0|0]
275400196,Cainhurst Knight 196,75400,196,2,1,[0|0],7540196,0,0,0,6,0,[0|0]
275400200,Cainhurst Knight 200,75400,200,2,0,[0|0],7540200,0,0,0,6,0,[0|0]
275400210,Cainhurst Knight 210,75400,210,2,0,[0|0],7540210,0,0,0,6,0,[0|0]
275500100,Giant Orphan 100,75500,100,2,0,[0|0],7550100,0,0,0,6,0,[0|0]
275500110,Giant Orphan 110,75500,110,2,0,[0|0],7550110,0,0,0,6,0,[0|0]
275500130,Giant Orphan 130,75500,130,2,0,[0|0],7550130,0,0,0,6,0,[0|0]
275500140,Giant Orphan 140,75500,140,2,0,[0|0],7550140,0,0,0,6,0,[0|0]
275500141,Giant Orphan 141,75500,141,2,0,[0|0],7550141,0,0,0,6,0,[0|0]
275500142,Giant Orphan 142,75500,142,2,0,[0|0],7550142,0,0,0,6,0,[0|0]
275500143,Giant Orphan 143,75500,143,2,0,[0|0],7550143,0,0,0,6,0,[0|0]
275500144,Giant Orphan 144,75500,144,2,0,[0|0],7550144,0,0,0,6,0,[0|0]
275500150,Giant Orphan 150,75500,150,2,0,[0|0],7550150,0,0,0,6,0,[0|0]
275500160,Giant Orphan 160,75500,160,2,0,[0|0],7550160,0,0,0,6,0,[0|0]
275500170,Giant Orphan 170,75500,170,2,0,[0|0],7550170,0,0,0,6,0,[0|0]
275500180,Giant Orphan 180,75500,180,2,0,[0|0],7550180,0,0,0,6,0,[0|0]
275500190,Giant Orphan 190,75500,190,2,0,[0|0],7550190,0,0,0,6,0,[0|0]
275500200,Giant Orphan 200,75500,200,2,0,[0|0],7550200,0,0,0,6,0,[0|0]
275500210,Giant Orphan 210,75500,210,2,0,[0|0],7550210,0,0,0,6,0,[0|0]
275500220,Giant Orphan 220,75500,220,2,0,[0|0],7550220,0,0,0,6,0,[0|0]
275500230,Giant Orphan 230,75500,230,2,1,[0|0],7550230,0,0,0,6,0,[0|0]
275500240,Giant Orphan 240,75500,240,2,1,[0|0],7550240,0,0,0,6,0,[0|0]
275500250,Giant Orphan 250,75500,250,2,1,[0|0],7550250,0,0,0,6,0,[0|0]
275500260,Giant Orphan 260,75500,260,2,0,[0|0],7550260,0,0,0,6,0,[0|0]
275500270,Giant Orphan 270,75500,270,2,0,[0|0],7550270,0,0,0,6,0,[0|0]
275500280,Giant Orphan 280,75500,280,2,0,[0|0],7550280,0,0,0,6,0,[0|0]
275500281,Giant Orphan 281,75500,281,2,0,[0|0],7550281,0,0,0,6,0,[0|0]
275500282,Giant Orphan 282,75500,282,2,0,[0|0],7550282,0,0,0,6,0,[0|0]
275500283,Giant Orphan 283,75500,283,2,0,[0|0],7550283,0,0,0,6,0,[0|0]
275500284,Giant Orphan 284,75500,284,2,0,[0|0],7550284,0,0,0,6,0,[0|0]
275500290,Giant Orphan 290,75500,290,2,0,[0|0],7550290,0,0,0,6,0,[0|0]
275500300,Giant Orphan 300,75500,300,2,0,[0|0],7550300,0,0,0,6,0,[0|0]
275500310,Giant Orphan 310,75500,310,2,0,[0|0],7550310,0,0,0,6,0,[0|0]
275500320,Giant Orphan 320,75500,320,2,0,[0|0],7550320,0,0,0,6,0,[0|0]
275500330,Giant Orphan 330,75500,330,2,1,[0|0],7550330,0,0,0,6,0,[0|0]
275500340,Giant Orphan 340,75500,340,2,1,[0|0],7550340,0,0,0,6,0,[0|0]
275500350,Giant Orphan 350,75500,350,2,1,[0|0],7550350,0,0,0,6,0,[0|0]
275500360,Giant Orphan 360,75500,360,2,0,[0|0],7550360,0,0,0,6,0,[0|0]
275500370,Giant Orphan 370,75500,370,2,0,[0|0],7550370,0,0,0,6,0,[0|0]
275500380,Giant Orphan 380,75500,380,2,0,[0|0],7550380,0,0,0,6,0,[0|0]
275500390,Giant Orphan 390,75500,390,2,0,[0|0],7550390,0,0,0,6,0,[0|0]
275500400,Giant Orphan 400,75500,400,2,0,[0|0],7550400,0,0,0,6,0,[0|0]
275500410,Giant Orphan 410,75500,410,2,0,[0|0],7550410,0,0,0,6,0,[0|0]
275500420,Giant Orphan 420,75500,420,2,1,[0|0],7550420,0,0,0,6,0,[0|0]
275500430,Giant Orphan 430,75500,430,2,1,[0|0],7550430,0,0,0,6,0,[0|0]
275500440,Giant Orphan 440,75500,440,2,1,[0|0],7550440,0,0,0,6,0,[0|0]
275500450,Giant Orphan 450,75500,450,2,1,[0|0],7550450,0,0,0,6,0,[0|0]
275500600,Giant Orphan 600,75500,600,2,0,[0|0],7550600,0,0,0,6,0,[0|0]
275600100,Small Emissary 100,75600,100,2,0,[0|0],7560100,0,0,0,6,0,[0|0]
275600110,Small Emissary 110,75600,110,2,0,[0|0],7560110,0,0,0,7,0,[0|0]
275600111,Small Emissary 111,75600,111,2,0,[0|0],7560111,0,0,0,7,0,[0|0]
275600120,Small Emissary 120,75600,120,2,0,[0|0],7560120,0,0,0,6,0,[0|0]
275600121,Small Emissary 121,75600,121,2,0,[0|0],7560121,0,0,0,6,0,[0|0]
275600130,Small Emissary 130,75600,130,2,0,[0|0],7560130,0,0,0,7,0,[0|0]
275600140,Small Emissary 140,75600,140,2,0,[0|0],7560140,0,0,0,6,0,[0|0]
275600141,Small Emissary 141,75600,141,2,0,[0|0],7560141,0,0,0,6,0,[0|0]
275600150,Small Emissary 150,75600,150,2,0,[0|0],7560150,0,0,0,7,0,[0|0]
275600151,Small Emissary 151,75600,151,2,0,[0|0],7560151,0,0,0,6,0,[0|0]
275600160,Small Emissary 160,75600,160,2,0,[0|0],7560160,0,0,0,6,0,[0|0]
275600161,Small Emissary 161,75600,161,2,0,[0|0],7560161,0,0,0,7,0,[0|0]
275600162,Small Emissary 162,75600,162,2,0,[0|0],7560162,0,0,0,6,0,[0|0]
275600163,Small Emissary 163,75600,163,2,0,[0|0],7560163,0,0,0,7,0,[0|0]
275600164,Small Emissary 164,75600,164,2,0,[0|0],7560164,0,0,0,6,0,[0|0]
275600170,Small Emissary 170,75600,170,2,1,[0|0],7560170,0,0,0,6,0,[0|0]
275600181,Small Emissary 181,75600,181,2,1,[0|0],7560181,0,0,0,6,0,[0|0]
275600182,Small Emissary 182,75600,182,2,1,[0|0],7560182,0,0,0,6,0,[0|0]
275600183,Small Emissary 183,75600,183,2,1,[0|0],7560183,0,0,0,6,0,[0|0]
275600190,Small Emissary 190,75600,190,2,1,[0|0],7560190,0,0,0,6,0,[0|0]
275700100,Ebrietas Daughter of the Cosmos 100,75700,100,2,0,[0|0],7570100,0,0,0,6,0,[0|0]
275700101,Ebrietas Daughter of the Cosmos 101,75700,101,2,0,[0|0],7570101,0,0,0,6,0,[0|0]
275700102,Ebrietas Daughter of the Cosmos 102,75700,102,2,0,[0|0],7570102,0,0,0,6,0,[0|0]
275700110,Ebrietas Daughter of the Cosmos 110,75700,110,2,0,[0|0],7570110,0,0,0,6,0,[0|0]
275700111,Ebrietas Daughter of the Cosmos 111,75700,111,2,0,[0|0],7570111,0,0,0,6,0,[0|0]
275700112,Ebrietas Daughter of the Cosmos 112,75700,112,2,0,[0|0],7570112,0,0,0,6,0,[0|0]
275700130,Ebrietas Daughter of the Cosmos 130,75700,130,2,0,[0|0],7570130,0,0,0,6,0,[0|0]
275700131,Ebrietas Daughter of the Cosmos 131,75700,131,2,0,[0|0],7570131,0,0,0,6,0,[0|0]
275700132,Ebrietas Daughter of the Cosmos 132,75700,132,2,0,[0|0],7570132,0,0,0,6,0,[0|0]
275700140,Ebrietas Daughter of the Cosmos 140,75700,140,2,0,[0|0],7570140,0,0,0,6,0,[0|0]
275700150,Ebrietas Daughter of the Cosmos 150,75700,150,2,1,[0|0],7570150,0,0,0,6,0,[0|0]
275700161,Ebrietas Daughter of the Cosmos 161,75700,161,2,1,[0|0],7570161,0,0,0,6,0,[0|0]
275700162,Ebrietas Daughter of the Cosmos 162,75700,162,2,1,[0|0],7570162,0,0,0,6,0,[0|0]
275700163,Ebrietas Daughter of the Cosmos 163,75700,163,2,1,[0|0],7570163,0,0,0,6,0,[0|0]
275700164,Ebrietas Daughter of the Cosmos 164,75700,164,2,1,[0|0],7570164,0,0,0,6,0,[0|0]
275700165,Ebrietas Daughter of the Cosmos 165,75700,165,2,1,[0|0],7570165,0,0,0,6,0,[0|0]
275700166,Ebrietas Daughter of the Cosmos 166,75700,166,2,1,[0|0],7570166,0,0,0,6,0,[0|0]
275700170,Ebrietas Daughter of the Cosmos 170,75700,170,2,0,[0|0],7570170,0,0,0,6,0,[0|0]
275700171,Ebrietas Daughter of the Cosmos 171,75700,171,2,0,[0|0],7570171,0,0,0,6,0,[0|0]
275700172,Ebrietas Daughter of the Cosmos 172,75700,172,2,0,[0|0],7570172,0,0,0,6,0,[0|0]
275700180,Ebrietas Daughter of the Cosmos 180,75700,180,2,0,[0|0],7570180,0,0,0,6,0,[0|0]
275700181,Ebrietas Daughter of the Cosmos 181,75700,181,2,0,[0|0],7570181,0,0,0,6,0,[0|0]
275700182,Ebrietas Daughter of the Cosmos 182,75700,182,2,0,[0|0],7570182,0,0,0,6,0,[0|0]
275700190,Ebrietas Daughter of the Cosmos 190,75700,190,2,0,[0|0],7570190,0,0,0,6,0,[0|0]
275700191,Ebrietas Daughter of the Cosmos 191,75700,191,2,0,[0|0],7570191,0,0,0,6,0,[0|0]
275700192,Ebrietas Daughter of the Cosmos 192,75700,192,2,0,[0|0],7570192,0,0,0,6,0,[0|0]
275700200,Ebrietas Daughter of the Cosmos 200,75700,200,2,0,[0|0],7570200,0,0,0,6,0,[0|0]
275700210,Ebrietas Daughter of the Cosmos 210,75700,210,2,0,[0|0],7570210,0,0,0,6,0,[0|0]
275700220,Ebrietas Daughter of the Cosmos 220,75700,220,2,0,[0|0],7570220,0,0,0,6,0,[0|0]
275700221,Ebrietas Daughter of the Cosmos 221,75700,221,2,0,[0|0],7570221,0,0,0,6,0,[0|0]
275700230,Ebrietas Daughter of the Cosmos 230,75700,230,2,0,[0|0],7570230,0,0,0,6,0,[0|0]
275700231,Ebrietas Daughter of the Cosmos 231,75700,231,2,0,[0|0],7570231,0,0,0,6,0,[0|0]
275700240,Ebrietas Daughter of the Cosmos 240,75700,240,2,0,[0|0],7570240,0,0,0,6,0,[0|0]
275700241,Ebrietas Daughter of the Cosmos 241,75700,241,2,0,[0|0],7570241,0,0,0,6,0,[0|0]
275700242,Ebrietas Daughter of the Cosmos 242,75700,242,2,0,[0|0],7570242,0,0,0,6,0,[0|0]
275700243,Ebrietas Daughter of the Cosmos 243,75700,243,2,0,[0|0],7570243,0,0,0,6,0,[0|0]
275700244,Ebrietas Daughter of the Cosmos 244,75700,244,2,0,[0|0],7570244,0,0,0,6,0,[0|0]
275700245,Ebrietas Daughter of the Cosmos 245,75700,245,2,0,[0|0],7570245,0,0,0,6,0,[0|0]
275700250,Ebrietas Daughter of the Cosmos 250,75700,250,2,0,[0|0],7570250,0,0,0,6,0,[0|0]
275700260,Ebrietas Daughter of the Cosmos 260,75700,260,2,0,[0|0],7570260,0,0,0,6,0,[0|0]
275700261,Ebrietas Daughter of the Cosmos 261,75700,261,2,0,[0|0],7570261,0,0,0,6,0,[0|0]
275700262,Ebrietas Daughter of the Cosmos 262,75700,262,2,0,[0|0],7570262,0,0,0,6,0,[0|0]
275700270,Ebrietas Daughter of the Cosmos 270,75700,270,2,0,[0|0],7570270,0,0,0,6,0,[0|0]
275700280,Ebrietas Daughter of the Cosmos 280,75700,280,2,0,[0|0],7570280,0,0,0,6,0,[0|0]
275700290,Ebrietas Daughter of the Cosmos 290,75700,290,2,0,[0|0],7570290,0,0,0,6,0,[0|0]
275700300,Ebrietas Daughter of the Cosmos 300,75700,300,2,0,[0|0],7570300,0,0,0,6,0,[0|0]
275700310,Ebrietas Daughter of the Cosmos 310,75700,310,2,1,[0|0],7570310,0,0,0,6,0,[0|0]
275700320,Ebrietas Daughter of the Cosmos 320,75700,320,2,1,[0|0],7570320,0,0,0,6,0,[0|0]
275700330,Ebrietas Daughter of the Cosmos 330,75700,330,2,0,[0|0],7570330,0,0,0,6,0,[0|0]
275700331,Ebrietas Daughter of the Cosmos 331,75700,331,2,0,[0|0],7570331,0,0,0,6,0,[0|0]
275700332,Ebrietas Daughter of the Cosmos 332,75700,332,2,0,[0|0],7570332,0,0,0,6,0,[0|0]
275700333,Ebrietas Daughter of the Cosmos 333,75700,333,2,0,[0|0],7570333,0,0,0,6,0,[0|0]
275700340,Ebrietas Daughter of the Cosmos 340,75700,340,2,0,[0|0],7570340,0,0,0,6,0,[0|0]
275700341,Ebrietas Daughter of the Cosmos 341,75700,341,2,0,[0|0],7570341,0,0,0,6,0,[0|0]
275700342,Ebrietas Daughter of the Cosmos 342,75700,342,2,0,[0|0],7570342,0,0,0,6,0,[0|0]
275700343,Ebrietas Daughter of the Cosmos 343,75700,343,2,0,[0|0],7570343,0,0,0,6,0,[0|0]
275700344,Ebrietas Daughter of the Cosmos 344,75700,344,2,0,[0|0],7570344,0,0,0,6,0,[0|0]
275700345,Ebrietas Daughter of the Cosmos 345,75700,345,2,0,[0|0],7570345,0,0,0,6,0,[0|0]
275700346,Ebrietas Daughter of the Cosmos 346,75700,346,2,0,[0|0],7570346,0,0,0,6,0,[0|0]
275700347,Ebrietas Daughter of the Cosmos 347,75700,347,2,0,[0|0],7570347,0,0,0,6,0,[0|0]
275700348,Ebrietas Daughter of the Cosmos 348,75700,348,2,0,[0|0],7570348,0,0,0,6,0,[0|0]
275700349,Ebrietas Daughter of the Cosmos 349,75700,349,2,0,[0|0],7570349,0,0,0,6,0,[0|0]
275700350,Ebrietas Daughter of the Cosmos 350,75700,350,2,0,[0|0],7570350,0,0,0,6,0,[0|0]
275700351,Ebrietas Daughter of the Cosmos 351,75700,351,2,0,[0|0],7570351,0,0,0,6,0,[0|0]
275700360,Ebrietas Daughter of the Cosmos 360,75700,360,2,1,[0|0],7570360,0,0,0,6,0,[0|0]
275700361,Ebrietas Daughter of the Cosmos 361,75700,361,2,1,[0|0],7570361,0,0,0,6,0,[0|0]
275700362,Ebrietas Daughter of the Cosmos 362,75700,362,2,1,[0|0],7570362,0,0,0,6,0,[0|0]
275700363,Ebrietas Daughter of the Cosmos 363,75700,363,2,1,[0|0],7570363,0,0,0,6,0,[0|0]
275700364,Ebrietas Daughter of the Cosmos 364,75700,364,2,1,[0|0],7570364,0,0,0,6,0,[0|0]
275700370,Ebrietas Daughter of the Cosmos 370,75700,370,2,0,[0|0],7570370,0,0,0,6,0,[0|0]
275700371,Ebrietas Daughter of the Cosmos 371,75700,371,2,0,[0|0],7570371,0,0,0,6,0,[0|0]
275700372,Ebrietas Daughter of the Cosmos 372,75700,372,2,0,[0|0],7570372,0,0,0,6,0,[0|0]
275700380,Ebrietas Daughter of the Cosmos 380,75700,380,2,0,[0|0],7570380,0,0,0,6,0,[0|0]
275700381,Ebrietas Daughter of the Cosmos 381,75700,381,2,0,[0|0],7570381,0,0,0,6,0,[0|0]
